player_id,name,stats_url,year,overall_winrate,citizen_winrate,sheriff_winrate,mafia_winrate,don_winrate,total_games,citizen_games,sheriff_games,mafia_games,don_games,extra_points_avg_10_games,extra_points_mafia_avg,extra_points_don_avg,extra_points_citizen_avg,extra_points_sheriff_avg
3641,Менталист,https://gomafia.pro/stats/3641,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3641,Менталист,https://gomafia.pro/stats/3641,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3644,Василиса,https://gomafia.pro/stats/3644,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3644,Василиса,https://gomafia.pro/stats/3644,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3655,Kaneki,https://gomafia.pro/stats/3655,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3655,Kaneki,https://gomafia.pro/stats/3655,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3719,Ironman,https://gomafia.pro/stats/3719,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3719,Ironman,https://gomafia.pro/stats/3719,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3742,Нафаня,https://gomafia.pro/stats/3742,2023,40,0,0,0,100,,5 (50%),0 (0%),1 (10%),4 (40%),0.8,0,0.2,0,0
3742,Нафаня,https://gomafia.pro/stats/3742,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3745,Мирный,https://gomafia.pro/stats/3745,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3745,Мирный,https://gomafia.pro/stats/3745,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3747,Питoн,https://gomafia.pro/stats/3747,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3747,Питoн,https://gomafia.pro/stats/3747,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3748,Скарлетт ОХара,https://gomafia.pro/stats/3748,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3748,Скарлетт ОХара,https://gomafia.pro/stats/3748,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3759,Королев,https://gomafia.pro/stats/3759,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3759,Королев,https://gomafia.pro/stats/3759,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3763,Лора,https://gomafia.pro/stats/3763,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3763,Лора,https://gomafia.pro/stats/3763,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3767,disa,https://gomafia.pro/stats/3767,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3767,disa,https://gomafia.pro/stats/3767,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3772,Devoice,https://gomafia.pro/stats/3772,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3772,Devoice,https://gomafia.pro/stats/3772,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3775,Сицилиец,https://gomafia.pro/stats/3775,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3775,Сицилиец,https://gomafia.pro/stats/3775,2024,39,29,43,53,50,,28 (52%),7 (13%),15 (28%),4 (7%),0.81,0.12,0.13,0.06,0.06
3791,Маккуин,https://gomafia.pro/stats/3791,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3791,Маккуин,https://gomafia.pro/stats/3791,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3796,Basil,https://gomafia.pro/stats/3796,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3796,Basil,https://gomafia.pro/stats/3796,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3812,Васса,https://gomafia.pro/stats/3812,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3812,Васса,https://gomafia.pro/stats/3812,2024,47,42,50,43,100,,24 (67%),2 (6%),7 (19%),3 (8%),0.5,0.07,0.3,0.02,0
3832,Пингвин,https://gomafia.pro/stats/3832,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3832,Пингвин,https://gomafia.pro/stats/3832,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3840,Хло,https://gomafia.pro/stats/3840,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3840,Хло,https://gomafia.pro/stats/3840,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3841,ProRock,https://gomafia.pro/stats/3841,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3841,ProRock,https://gomafia.pro/stats/3841,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3842,Lawrence,https://gomafia.pro/stats/3842,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3842,Lawrence,https://gomafia.pro/stats/3842,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3851,Amsterdam,https://gomafia.pro/stats/3851,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3851,Amsterdam,https://gomafia.pro/stats/3851,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3852,Liberman,https://gomafia.pro/stats/3852,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3852,Liberman,https://gomafia.pro/stats/3852,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3855,ГН.Альфи,https://gomafia.pro/stats/3855,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3855,ГН.Альфи,https://gomafia.pro/stats/3855,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3856,Мартовский котик,https://gomafia.pro/stats/3856,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3856,Мартовский котик,https://gomafia.pro/stats/3856,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3858,Aloha,https://gomafia.pro/stats/3858,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3858,Aloha,https://gomafia.pro/stats/3858,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3860,GospozhaV,https://gomafia.pro/stats/3860,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3860,GospozhaV,https://gomafia.pro/stats/3860,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3861,Prikid,https://gomafia.pro/stats/3861,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3861,Prikid,https://gomafia.pro/stats/3861,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3881,_,https://gomafia.pro/stats/3881,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3881,_,https://gomafia.pro/stats/3881,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3892,_Love_,https://gomafia.pro/stats/3892,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3892,_Love_,https://gomafia.pro/stats/3892,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3893,Тани,https://gomafia.pro/stats/3893,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3893,Тани,https://gomafia.pro/stats/3893,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3894,XY,https://gomafia.pro/stats/3894,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3894,XY,https://gomafia.pro/stats/3894,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3895,YouTube,https://gomafia.pro/stats/3895,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3895,YouTube,https://gomafia.pro/stats/3895,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3896,Линден,https://gomafia.pro/stats/3896,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3896,Линден,https://gomafia.pro/stats/3896,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3897,Чужой,https://gomafia.pro/stats/3897,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3897,Чужой,https://gomafia.pro/stats/3897,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3898,Тоха,https://gomafia.pro/stats/3898,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3898,Тоха,https://gomafia.pro/stats/3898,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3899,_Шурик_,https://gomafia.pro/stats/3899,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3899,_Шурик_,https://gomafia.pro/stats/3899,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3900,Амброзия,https://gomafia.pro/stats/3900,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3900,Амброзия,https://gomafia.pro/stats/3900,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3908,Deadpool.,https://gomafia.pro/stats/3908,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3908,Deadpool.,https://gomafia.pro/stats/3908,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3927,_Kat_,https://gomafia.pro/stats/3927,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3927,_Kat_,https://gomafia.pro/stats/3927,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3928,Daisy,https://gomafia.pro/stats/3928,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3928,Daisy,https://gomafia.pro/stats/3928,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3929,НАТА...,https://gomafia.pro/stats/3929,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3929,НАТА...,https://gomafia.pro/stats/3929,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3930,Магдалена,https://gomafia.pro/stats/3930,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3930,Магдалена,https://gomafia.pro/stats/3930,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3931,Хорошечно,https://gomafia.pro/stats/3931,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3931,Хорошечно,https://gomafia.pro/stats/3931,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3932,DonKaban,https://gomafia.pro/stats/3932,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3932,DonKaban,https://gomafia.pro/stats/3932,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3935,Redk1d,https://gomafia.pro/stats/3935,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3935,Redk1d,https://gomafia.pro/stats/3935,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3938,Фоксли,https://gomafia.pro/stats/3938,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3938,Фоксли,https://gomafia.pro/stats/3938,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3941,Косандра,https://gomafia.pro/stats/3941,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3941,Косандра,https://gomafia.pro/stats/3941,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3949,Дедус,https://gomafia.pro/stats/3949,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3949,Дедус,https://gomafia.pro/stats/3949,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3950,Хайзенберг,https://gomafia.pro/stats/3950,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3950,Хайзенберг,https://gomafia.pro/stats/3950,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3954,Kukusik,https://gomafia.pro/stats/3954,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3954,Kukusik,https://gomafia.pro/stats/3954,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3964,Кто,https://gomafia.pro/stats/3964,2023,30,67,0,0,33,,3 (30%),2 (20%),2 (20%),3 (30%),0.7,0,0.13,0.03,0.1
3964,Кто,https://gomafia.pro/stats/3964,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3965,Al,https://gomafia.pro/stats/3965,2023,20,50,0,0,0,,4 (40%),2 (20%),3 (30%),1 (10%),0.4,0,0,0.1,0
3965,Al,https://gomafia.pro/stats/3965,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3973,akira,https://gomafia.pro/stats/3973,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3973,akira,https://gomafia.pro/stats/3973,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3984,Azhgibes,https://gomafia.pro/stats/3984,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3984,Azhgibes,https://gomafia.pro/stats/3984,2024,67,63,0,33,100,,8 (53%),0 (0%),3 (20%),4 (27%),1,0.07,0.23,0.05,0
3989,Duncan,https://gomafia.pro/stats/3989,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3989,Duncan,https://gomafia.pro/stats/3989,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3997,Koт,https://gomafia.pro/stats/3997,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
3997,Koт,https://gomafia.pro/stats/3997,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4006,Емельян,https://gomafia.pro/stats/4006,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4006,Емельян,https://gomafia.pro/stats/4006,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4007,Арстан,https://gomafia.pro/stats/4007,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4007,Арстан,https://gomafia.pro/stats/4007,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4008,Андрей,https://gomafia.pro/stats/4008,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4008,Андрей,https://gomafia.pro/stats/4008,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4009,Дюшес,https://gomafia.pro/stats/4009,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4009,Дюшес,https://gomafia.pro/stats/4009,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4010,Марина_M,https://gomafia.pro/stats/4010,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4010,Марина_M,https://gomafia.pro/stats/4010,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4011,Александр_Lj,https://gomafia.pro/stats/4011,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4011,Александр_Lj,https://gomafia.pro/stats/4011,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4012,Аселя,https://gomafia.pro/stats/4012,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4012,Аселя,https://gomafia.pro/stats/4012,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4013,Жужа,https://gomafia.pro/stats/4013,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4013,Жужа,https://gomafia.pro/stats/4013,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4014,Кристина,https://gomafia.pro/stats/4014,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4014,Кристина,https://gomafia.pro/stats/4014,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4018,Frozi,https://gomafia.pro/stats/4018,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4018,Frozi,https://gomafia.pro/stats/4018,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4019,Мальвина_Garlem,https://gomafia.pro/stats/4019,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4019,Мальвина_Garlem,https://gomafia.pro/stats/4019,2024,47,38,40,75,63,,53 (61%),10 (11%),16 (18%),8 (9%),0.9,0.18,0.16,0.05,0.08
4020,HunterXXXXXXX,https://gomafia.pro/stats/4020,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4020,HunterXXXXXXX,https://gomafia.pro/stats/4020,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4021,Хантер,https://gomafia.pro/stats/4021,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4021,Хантер,https://gomafia.pro/stats/4021,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4023,Жасмин0.0,https://gomafia.pro/stats/4023,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4023,Жасмин0.0,https://gomafia.pro/stats/4023,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4025,Aladdin,https://gomafia.pro/stats/4025,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4025,Aladdin,https://gomafia.pro/stats/4025,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4028,Семерочка,https://gomafia.pro/stats/4028,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4028,Семерочка,https://gomafia.pro/stats/4028,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4035,Flame,https://gomafia.pro/stats/4035,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4035,Flame,https://gomafia.pro/stats/4035,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4041,Пanda,https://gomafia.pro/stats/4041,2023,60,71,0,50,0,,7 (70%),0 (0%),2 (20%),1 (10%),0.4,0.2,0,0,0
4041,Пanda,https://gomafia.pro/stats/4041,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4047,Нафанечка,https://gomafia.pro/stats/4047,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4047,Нафанечка,https://gomafia.pro/stats/4047,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4058,Благовещенский,https://gomafia.pro/stats/4058,2023,60,57,0,100,50,,7 (70%),0 (0%),1 (10%),2 (20%),0.7,0,0.3,0.01,0
4058,Благовещенский,https://gomafia.pro/stats/4058,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4067,Молчун,https://gomafia.pro/stats/4067,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4067,Молчун,https://gomafia.pro/stats/4067,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4068,stark10,https://gomafia.pro/stats/4068,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4068,stark10,https://gomafia.pro/stats/4068,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4072,ЮляША,https://gomafia.pro/stats/4072,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4072,ЮляША,https://gomafia.pro/stats/4072,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4073,DzaVa,https://gomafia.pro/stats/4073,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4073,DzaVa,https://gomafia.pro/stats/4073,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4075,Bladerunner,https://gomafia.pro/stats/4075,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4075,Bladerunner,https://gomafia.pro/stats/4075,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4083,Фолыч,https://gomafia.pro/stats/4083,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4083,Фолыч,https://gomafia.pro/stats/4083,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4091,Винч,https://gomafia.pro/stats/4091,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4091,Винч,https://gomafia.pro/stats/4091,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4095,Че,https://gomafia.pro/stats/4095,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4095,Че,https://gomafia.pro/stats/4095,2024,49,45,22,67,71,,53 (63%),9 (11%),15 (18%),7 (8%),0.9,0.11,0.23,0.08,0.02
4100,Инфанта,https://gomafia.pro/stats/4100,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4100,Инфанта,https://gomafia.pro/stats/4100,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4117,Лилит Вторая,https://gomafia.pro/stats/4117,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4117,Лилит Вторая,https://gomafia.pro/stats/4117,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4124,ApTucT,https://gomafia.pro/stats/4124,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4124,ApTucT,https://gomafia.pro/stats/4124,2024,36,33,33,50,100,,30 (83%),3 (8%),2 (6%),1 (3%),0.61,0.1,0.3,0.05,0.1
4135,Злая зубатка,https://gomafia.pro/stats/4135,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4135,Злая зубатка,https://gomafia.pro/stats/4135,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4144,Мори,https://gomafia.pro/stats/4144,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4144,Мори,https://gomafia.pro/stats/4144,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4155,Рокки,https://gomafia.pro/stats/4155,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4155,Рокки,https://gomafia.pro/stats/4155,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4165,Тот самый Даня,https://gomafia.pro/stats/4165,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4165,Тот самый Даня,https://gomafia.pro/stats/4165,2024,44,42,29,43,75,,53 (65%),7 (9%),14 (17%),8 (10%),1,0.12,0.19,0.09,0.04
4167,_SkyWalkeR_,https://gomafia.pro/stats/4167,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4167,_SkyWalkeR_,https://gomafia.pro/stats/4167,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4176,Рапунцель,https://gomafia.pro/stats/4176,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4176,Рапунцель,https://gomafia.pro/stats/4176,2024,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4186,Зевс,https://gomafia.pro/stats/4186,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
4186,Зевс,https://gomafia.pro/stats/4186,2024,55,57,0,0,100,,7 (64%),0 (0%),2 (18%),2 (18%),0.45,0,0.1,0.04,0
4190,Miron,https://gomafia.pro/stats/4190,2023,0,0,0,0,0,,0 (0%),0 (0%),0 (0%),0 (0%),0,0,0,0,0
